NLA12_ID,bbox_width,bbox_height,bbox_angle,bbox_area,bbox_perimeter,geo_type0,geo_type1,geo_type10,geo_type11,geo_type13,geo_type14,geo_type15,geo_type16,geo_type17,geo_type18,geo_type19,geo_type20,geo_type3,geo_type4,geo_type5,geo_type7,geo_type8,geo_type9,median_slope,area_sqkm,index_depth_m,buffer_min_elev,buffer_max_elev,perimeter_km,min_bbox_dim,bbox_area_sqkm,char_dim,pred_max_depth,grad_100m,dev_index
NLA12_ID-214,2729.21261,7577.367354,24.205802,20680246.530452,20613.159927,0.2710011783050447,0,0,0,0,0,0,0,0,0,0.25842362145113706,0,0.4506675357312061,0,0.01990766451261205,0,0,0,16.78672501327267,4.0739515058660585,5.9,1414,1559,21.7147806859,2729.21261,20.680246530452003,268.8236768832929,148.66097912912073,145,3.034887437198792
NLA12_ID-215,869.980819,2465.917336,92.705312,2145300.783211,6671.79631,0,0,0,0.8345809756480479,0,0,0,0,0,0,0.15996060282630317,0,0,0,0.005458421525648978,0,0,0,7.424291440938363,1.5826177310345844,50,2134,2184,7.56532190787,869.980819,2.145300783211,320.8983748536604,82.23517149662601,50,1.6964242291101526
NLA12_ID-216,462.670725,1264.700454,162.813107,585139.876119,3454.742358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.123870228034176,0.29385078217820076,1.15,1770,1785,3.5260675534,462.670725,0.585139876119,116.17406365632463,12.642952973870427,15,1.8349417020593901
NLA12_ID-218,359.386257,424.648873,156.676082,152612.96902,1568.07026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.25140063906511,0.10937553639598377,21.3,1690,1835,1.27905871431,359.386257,0.15261296902,128.78350013480355,112.09055325793729,145,1.0910017594449026
NLA12_ID-220,128.467599,290.553038,58.038824,37326.651134,838.041273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.420920372009277,0.027178585797853767,5.85,2349,2409,0.687914835323,128.467599,0.037326651134,46.77043822028523,16.640432339253433,60,1.1771080123101925
NLA12_ID-221,382.711179,443.201972,60.269695,169618.349284,1651.826302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.089970053666713,0.12223156301230192,1,1944,1955,1.32180552269,382.711179,0.169618349284,137.896005322885,14.84468227034505,11,1.0665247726224447
NLA12_IL-103,629.757554,2260.385723,84.258693,1423494.98411,5780.286554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.902092344410762,0.4264361798422206,7.6,225,249,7.4066579416,629.757554,1.42349498411,94.32818821010639,12.808629693527042,24,3.1995605560882914
NLA12_IL-104,933.966984,1394.466035,109.989655,1302385.236481,4656.866037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.086513252528572,0.8850454107572324,9.3,257,273,3.98973214196,933.966984,1.302385236481,317.34204666717,34.12420950135506,16,1.1963438744829595
NLA12_IL-105,3608.777031,4861.068362,30.957813,17542511.84931,16939.690785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.164326570861209,2.961995854129714,16.5,168,212,36.7898446154,3608.777031,17.54251184931,304.6651099945239,54.62469491605644,44,6.030187254001629
NLA12_IL-106,1290.870818,2006.882667,101.828316,2590626.271139,6595.506971,0,0,0,0,0.2069999812688429,0,0,0,0,0,0,0,0,0,0,0,0,0.7930000187311571,3.7343472604490686,1.5480253986983523,8.7,223,246,8.80218304505,1290.870818,2.590626271139,385.6790990975208,50.13229076685794,23,1.9957053550956376
NLA12_IL-109,404.445585,830.941548,82.095912,336070.640114,2470.774265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0295414746029956,0.13152516317260265,9.9,186,208,2.50098185085,404.445585,0.336070640114,79.14224751010576,8.353776878369027,22,1.9453653829787543
NLA12_IL-110,148.464599,138.545552,173.998181,20569.109855,574.020302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.21876207971265,0.01734537234241795,4.5,231,238,0.512970999132,138.545552,0.020569109855,58.41585277064552,4.519751450885903,7,1.0987428638127579
NLA12_IL-111,2332.483546,4876.941894,81.426916,11375386.722078,14418.85088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0180712133729246,3.3394493641974443,10,132,168,37.2060316032,2332.483546,11.375386722078,342.37124789669593,36.00231944422466,36,5.743425436813092
NLA12_IL-112,107.172207,227.130324,96.104269,24342.058036,668.605061,0,0,0.9784095410633064,0,0,0.021590458936693556,0,0,0,0,0,0,0,0,0,0,0,0,2.523171500591176,0.01852140245822724,2.8,126,139,0.567287424832,107.172207,0.024342058035999998,40.772632602547596,3.5864208721053865,13,1.1758753605047796
NLA12_IL-114,1916.309406,4575.087083,63.60416,8767282.412602,12982.792979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.655081318447374,0.7290324706933032,15,189,219,26.7775450856,1916.309406,8.767282412602,79.6741632766893,10.13778358976898,30,8.846925930177429
NLA12_IL-116,537.438018,787.797219,79.409706,423392.175818,2650.470474,0,0,0.2936076192790981,0,0,0.7063923807209018,0,0,0,0,0,0,0,0,0,0,0,0,2.9866321347937568,0.10874267623124086,7.5,128,146,3.41931533537,537.438018,0.423392175818,69.01692062781052,7.182203165743099,18,2.925056191746073
NLA12_IL-118,399.589985,956.571706,164.732564,382236.473441,2712.323381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6700435454593427,0.20728332901597024,3.1,205,219,3.60906076039,399.589985,0.382236473441,108.34698947826412,10.083553678534033,14,2.236181623630574
NLA12_IL-120,211.099211,589.682715,178.805269,124481.555859,1601.5638510000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.671645672522582,0.0698792024260508,7,142,170,1.46567944681,211.099211,0.124481555859,59.25152684530043,7.573176097918745,28,1.5640840816403827
NLA12_IL-123,1277.697116,2192.781417,145.285247,2801710.493289,6940.957067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.715984195499898,0.8509548673792202,1.7,210,230,11.3179376021,1277.697116,2.801710493289,194.03549768988205,25.09827490307721,20,3.461059774486191
NLA12_IN-101,287.341456,461.262532,27.708522,132539.847411,1497.207976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.905614731525724,0.101905184638042,16.5,302,323,1.27558700404,287.341456,0.132539847411,110.46332367142,15.013042438024307,21,1.1272156603998413
NLA12_IN-102,1553.830558,2316.989754,39.831721,3600209.484037,7741.640626,0,0,0.23107671893139356,0,0.7689232810686064,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6352794531792143,1.9403416107616387,11.6,249,263,7.85900383211,1553.830558,3.6002094840370003,418.7203690685837,38.463204273491094,14,1.5915616646094557
NLA12_IN-103,641.617246,1355.28559,141.819953,869574.607637,3993.805672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.041982918546762,0.4700753435887732,9.1,281,294,3.53551123885,641.617246,0.869574607637,173.4229844783126,18.380374227592483,13,1.4546668905920048
NLA12_IN-104,400.842942,655.207488,72.213895,262635.297179,2112.10086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.780288457870483,0.10915142577397824,7,145,176,1.97362412676,400.842942,0.26263529717899997,83.29531312182374,8.07115740881374,31,1.6851742218169443
NLA12_IN-105,1213.074652,2356.793748,86.921952,2858966.757258,7139.736802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.060459929097399,1.2911726957192635,7.9,216,231,8.54115702478,1213.074652,2.858966757258,273.92568741053776,29.207906407773194,15,2.120408846468601
NLA12_IN-106,387.139372,897.669649,158.625513,347523.263761,2569.618041,0,0,0.006569549917138254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9934304500828618,6.411883658407562,0.22589983542466105,14.6,258,286,2.48323107137,387.139372,0.347523263761,125.82570656528955,27.92739153759312,28,1.4738532534032927
NLA12_IN-108,855.223577,1828.339585,130.365518,1563639.120624,5367.126325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7013010260632395,0.9681697062384188,9,218,234,5.63503891035,855.223577,1.563639120624,264.7674736424572,34.112808788762926,16,1.61553452065628
NLA12_IN-110,2058.782509,4116.73147,99.794155,8475454.745718,12351.027958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.062223161530345,3.2200655881155207,36,252,273,13.6373914532,2058.782509,8.475454745718,391.0949270299844,41.725258635163954,21,2.1438481262085545
NLA12_IN-111,766.902968,2260.674156,9.139656,1733717.720652,6055.154249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.694318009708579,0.7275123369733775,8.8,244,286,6.371989759,766.902968,1.733717720652,160.90605864940858,42.69881930441379,42,2.1074144614741614
NLA12_IN-112,1511.82695,3402.518398,37.115098,5144019.012922,9828.690696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7044454046149355,1.2418157380120494,10.7,243,278,14.0195965798,1511.82695,5.1440190129220005,182.48479398546334,23.531318654069292,35,3.5489673589794015
NLA12_IN-113,1852.533892,4970.104451,139.229883,9207286.940014,13645.276685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7802884578704834,4.071980919073148,25.6,290,324,18.035477642,1852.533892,9.207286940013999,409.6474189034477,39.6940557177366,34,2.521272862112385
NLA12_IN-115,5550.244395,11609.531901,21.98384,64435739.357292,34319.552591,0.5962614176296587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4037385823703414,0,10.390816899147252,27.617951651962027,5.5,162,235,91.1876714164,5550.244395,64.435739357292,1189.4515596982615,422.02607871727014,73,4.894805745320144
NLA12_IN-116,271.824532,487.348127,174.04448,132473.176377,1518.345317,0,0,0.9573112946368932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04268870536310666,0,5.133078981924133,0.06315541703334451,8,234,261,1.30822285693,271.824532,0.13247317637699998,64.79497264222869,11.547827889662974,27,1.4684917030284155
NLA12_IN-117,495.711756,583.490516,171.419937,289243.108371,2158.404544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0362819357894866,0.18960199968395847,7.3,203,215,1.85449256328,495.711756,0.289243108371,162.47222057213565,17.187598219506974,12,1.2014306506360768
NLA12_IN-120,456.067376,522.878842,39.776617,238467.981267,1957.892435,0,0,0,0,0.011624373886988471,0,0,0,0,0,0,0,0,0,0,0,0,0.9883756261130116,3.086904013030195,0.1172737003126219,6.5,267,281,1.7628712682,456.067376,0.238467981267,112.14232722401388,12.060333355297761,14,1.4521629538432048
NLA12_IN-126,227.316693,556.85113,112.562698,126581.557724,1568.335648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5775225764548995,0.06354854858056083,3.4,199,222,1.45622202633,227.316693,0.126581557724,57.06062623980499,7.107173283162256,23,1.6295580866675228
NLA12_IN-127,2601.110409,6465.304336,100.670672,16816970.405067,18132.82949,0,0,0,0,0,0.2866435721308002,0,0,0,0,0,0,0,0,0,0,0.7133564278691997,0,6.0679070936293575,5.922888769772295,6.4,189,248,24.0098289415,2601.110409,16.816970405067,458.0518149024638,96.29610032437202,59,2.783026524447958
NLA12_IN-128,673.338693,1117.075291,28.483959,752170.016971,3580.827969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.041101006239236,0.4905708786287676,8.15,249,270,3.20999959205,673.338693,0.752170016971,219.5782514503576,23.265455693948677,21,1.2928530467252555
NLA12_IN-130,1090.562463,1549.081624,30.422229,1689370.271425,5279.288174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.437130844795329,0.5532295042173676,7.3,128,176,5.31821732998,1090.562463,1.6893702714249998,178.56693139706005,57.76504282519378,48,2.01701200085551
NLA12_IN-131,379.587442,1296.987029,54.457017,492319.98794,3353.148941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.177648764923864,0.1333233780636154,13,200,226,3.18488632356,379.587442,0.49231998794000004,51.39734448902202,9.23876018734211,26,2.4605707067190483
NLA12_IN-134,197.003145,284.91512,72.194356,56129.174876,963.836531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.628512694656082,0.043213799848954196,10.4,233,248,0.798885886643,197.003145,0.056129174876,75.83626960891459,12.199294286806062,15,1.0840981137655405
NLA12_IN-135,241.285195,638.86756,44.380515,154149.283964,1760.305511,0,0,0,0,0,0.38693430718316696,0,0,0,0,0,0,0,0,0,0,0.6130656928168331,0,3.7047917842864995,0.051107052712660285,8.5,133,156,1.72105535787,241.285195,0.154149283964,39.9981591303706,5.158221257921628,23,2.1475806856161213
NLA12_IN-142,333.414727,986.718396,144.504522,328986.4449,2640.266247,0,0,0.15305383243528825,0,0,0.8469461675647117,0,0,0,0,0,0,0,0,0,0,0,0,5.0868327623488865,0.17881938179863244,1.4,165,194,2.65724428503,333.414727,0.3289864449,90.6131791886174,16.00521990435569,29,1.772634734990626
NLA12_IN-144,891.53555,1853.423388,151.644428,1652392.83996,5489.917876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.811018264478401,0.7976723126612417,28,271,287,6.78707594475,891.53555,1.65239283996,215.18890871175256,28.5421429504558,16,2.1437074529755593
NLA12_IN-145,272.462144,522.500826,88.215085,142361.695328,1589.92594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72177883879542,0.09506814737495035,2.7,256,278,1.33628906687,272.462144,0.142361695328,90.97415986866375,11.78565259222505,22,1.2225819165473695
NLA12_IN-146,441.496192,2151.103647,160.908194,949704.068603,5185.199678,0,0,0,0,0,0,0,0,0,0,0.1286453452481512,0,0,0,0,0,0.8713546547518488,0,9.054671717699243,0.47070996799212506,7.9,174,228,5.27649351391,441.496192,0.949704068603,109.41127098184396,34.008461776593,54,2.169520603989315
NLA12_IN-147,137.485633,165.979506,3.354627,22819.797382,606.930277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.215537417539752,0.01956428256689012,1,264,272,0.524480906879,137.485633,0.022819797382,58.93583820821834,4.553369690132628,8,1.0577737553979867
NLA12_IN-149,1976.472022,4112.049773,110.65552,8127351.330404,12177.04359,0,0,0.4086694854312898,0,0.5913305145687101,0,0,0,0,0,0,0,0,0,0,0,0,0,4.629898439712783,2.5474769608444543,6.4,269,303,19.9698083975,1976.472022,8.127351330404,309.7575541593062,49.84349927170182,34,3.5295052603872783
NLA12_IN-155,103.949458,473.846772,114.817869,49256.115118,1155.592459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.028162190991063,0.035834256470602004,9.4,165,181,1.05049531769,103.949458,0.049256115118,37.81207195318208,5.299230015989398,16,1.5654528447594134
NLA12_IN-159,151.218641,545.985167,92.810008,82563.134883,1394.407615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7802884578704834,0.052868464818930254,4.6,278,293,1.2807054701,151.218641,0.082563134883,48.41566040948062,4.691385404183157,15,1.5712525033856568
NLA12_IN-160,312.29906,488.626844,99.392601,152597.704207,1601.851809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2273649808694835,0.12120582854310702,6.4,253,264,1.32054644531,312.29906,0.152597704207,124.026984931524,9.633349030145895,11,1.0700079295883973
NLA12_IN-162,239.18587,357.856025,131.888373,85594.104794,1194.083791,0,0,0.3516703540703511,0,0,0.6483296459296489,0,0,0,0,0,0,0,0,0,0,0,0,4.777813281480801,0.05574681424833834,3.8,189,211,1.13669890036,239.18587,0.085594104794,77.89000362704817,12.930136263649374,22,1.3580960338129844
NLA12_IN-163,2370.63728,8161.377049,6.768394,19347664.690783,21064.028658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.846821541108373,4.735328678326234,9.1,225,271,29.2542268838,2370.63728,19.347664690783002,290.10598636333384,48.84805050095116,46,3.792351894105232
NLA12_IN-164,182.089187,349.528882,34.41874,63645.430188,1063.23614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999382226561459,0.044584597408875826,8.4,244,260,0.867701397695,182.089187,0.063645430188,63.77813042447769,11.07360168043014,16,1.1592388845107666
NLA12_IN-166,1627.153047,3062.220185,41.139921,4982700.903607,9378.746464,0,0,0,0,0.7188995400276215,0,0,0.2811004599723785,0,0,0,0,0,0,0,0,0,0,3.059890169017643,3.2503848752743743,2,197,215,14.4500016812,1627.153047,4.982700903606999,530.7235730220907,56.57902961569664,18,2.2609740164619483
NLA12_IN-171,358.902928,585.978318,103.633311,210309.333704,1889.762491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.381341457366943,0.09520704013160616,5.8,215,264,1.68783443447,358.902928,0.21030933370399998,81.23768181763074,36.58101118145073,49,1.543086881263314
NLA12_IN-172,721.628926,1571.471795,124.515805,1134019.503649,4586.201442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6389228252175667,0.7351380345174223,14.6,251,263,4.45964750504,721.628926,1.1340195036490002,233.90112277767176,21.515527476127286,12,1.467273772418478
NLA12_IN-174,1679.666042,1812.437213,86.707511,3044289.240031,6984.20651,0,0,0,0,0,0.7074591157636893,0,0,0,0,0,0,0,0,0,0,0.2925408842363107,0,3.643120091169407,0.38227793061558346,11.8,108,145,11.3942366945,1679.666042,3.0442892400310004,105.45963409417843,13.375065463270477,37,5.19865134335046
NLA12_IN-179,253.323515,308.906563,96.738171,78253.296503,1124.460157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5836539941908536,0.05289581835851632,3.1,261,270,1.07850373999,253.323515,0.078253296503,85.6178284761919,7.711112402844798,9,1.322836145532547
NLA12_IN-180,230.994333,535.635753,80.550691,123728.823491,1533.260172,0,0,0,0,0,0.018325371329493283,0,0,0,0,0,0,0,0,0,0,0.9816746286705067,0,3.941501742360056,0.061296070603907106,6.4,123,148,1.27334000165,230.994333,0.123728823491,57.21805374517423,7.847496705280463,25,1.450852067984148
NLA12_IN-183,280.108293,565.149997,169.506716,158303.200889,1690.51658,0,0,0.9998608927244026,0,0,1.3910727559743923e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.507681687790432,0.10445018684614543,1.1,148,155,1.5387828281,280.108293,0.158303200889,92.40926076257836,4.8610716518217805,7,1.343129192861918
NLA12_IN-185,326.324196,862.995705,81.628722,281616.37961,2378.639802,0,0,0,0,0.9198215748060653,0,0,0,0,0,0,0,0,0,0,0,0,0.08017842519393477,3.813979074612075,0.16748499905152897,5.5,267,289,2.12723286431,326.324196,0.28161637961,97.03698295752504,12.880693947184252,22,1.4662976696391732
NLA12_IN-186,603.329359,958.779396,51.602607,578459.758086,3124.217509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.780288457870483,0.4524791312178187,14.6,255,269,2.6704470678,603.329359,0.578459758086,235.96623652940195,22.86467949773737,14,1.1199013419865531
NLA12_IN-187,357.576323,474.874568,2.410593,169803.901859,1664.901782,0,0,0.004469512327643639,0,0.9886896930788546,0,0,0,0,0,0,0,0,0,0,0,0,0.0068407945935017095,3.722443096075035,0.1083780673313588,6.7,313,328,1.38856606425,357.576323,0.16980390185900002,114.11230951092445,14.785810823163342,15,1.1898464359787644
NLA12_IN-191,150.929271,425.021275,148.097072,64148.151058,1151.901091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.021581688762581,0.04034012447901815,2.3,279,294,1.07266827583,150.929271,0.06414815105800001,47.45659445556348,4.996118726929709,15,1.5065789235911835
NLA12_IN-193,301.195997,908.748928,25.948143,273711.539846,2419.889851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4163180145201406,0.15298196023096144,8.2,220,229,2.43102807434,301.195997,0.27371153984600005,84.1717416457919,7.091085258963444,9,1.7533351181210715
NLA12_IN-196,1101.951328,1972.211969,95.026333,2173281.598032,6148.326594,0,0,0.16430250993993936,0,0.8356974900600607,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7802884578704825,1.6539872886102014,10,259,277,5.64379271177,1101.951328,2.173281598032,419.3229010979492,40.63159153903523,18,1.237941261660006
NLA12_IN-199,497.979143,1578.674153,2.193279,786146.802395,4153.306593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.284169061957438,0.4677658619618602,8.5,281,309,3.72834860591,497.979143,0.786146802395,148.15149177912943,27.17219081400719,28,1.5377910148507254
NLA12_IN-201,64.14825,335.337404,61.417914,21511.307521,798.971308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6647295951843257,0.015860545451685786,8.2,148,161,0.717720374774,64.14825,0.021511307521,23.64863767062648,3.016965115315482,13,1.6076491817574439
NLA12_IN-202,134.914187,218.56436,153.233076,29487.432851,706.957093,0,0,0,0,0,0,0,0,0,0,0.07077990013936712,0,0,0,0,0,0.9292200998606329,0,3.014846838568862,0.019034957589635974,2.4,164,176,0.649298566747,134.914187,0.029487432851,43.54542900973705,4.574180061721422,12,1.3275887252520837
NLA12_KS-101,403.742458,443.773986,166.851427,179170.399794,1695.032887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.028553641198587,0.10234764444116969,1.6,414,428,1.50668201538,403.742458,0.17917039979399998,115.31505646216588,12.168005689732524,14,1.3285495188495249
NLA12_KS-102,1200.85501,2778.229756,6.121519,3336251.122457,7958.169533,0,0,0,0,0,0,0,0,0.008986839864675316,0,0.020442404160819355,0,0,0,0,0,0.9705707559745053,0,9.364671111712461,1.2730056526226308,6,680,747,9.831905268,1200.85501,3.336251122457,229.10373943679485,73.56475993528423,67,2.458202111311129
NLA12_KS-103,2076.925273,1113.585035,30.138442,2312832.903775,6381.020617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8912128804216617,1.0194616701712504,5.4,299,326,7.16889585536,1113.585035,2.312832903775,245.42569802726484,33.233505009476815,27,2.0029120916616727
NLA12_KS-105,1088.956656,1476.366874,114.095493,1607699.533534,5130.647059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.652669015048632,0.5679395134532638,1.4,479,502,4.717548227,1088.956656,1.6076995335339999,192.34362531064758,31.101149060385314,23,1.765876691071198
NLA12_KS-106,548.523217,1299.495393,35.928025,712803.393179,3696.03722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6143271765803995,0.13481853561581303,3,250,275,4.31282820672,548.523217,0.712803393179,51.873418094577005,6.527200407631078,25,3.313465281431951
NLA12_KS-107,460.280572,825.237304,12.526882,379840.697806,2571.03575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4911117698518,0.16102208482147234,2.8,387,415,2.3442769894,460.280572,0.379840697806,97.56107986105468,15.232018183117686,28,1.6480154164546104
NLA12_KS-108,579.517064,1398.791656,70.415783,810623.633598,3956.61744,0,0,0.8023543492256421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19764565077435786,0,3.701970168701601,0.2686449268163467,1.5,314,340,4.019917365,579.517064,0.810623633598,96.02749833241984,12.374467892562384,26,2.187876843992842
NLA12_KS-109,163.212267,370.017174,102.865358,60391.342011,1066.458883,0,0,0.9997629983667742,0,0,0,0,0,0,0,0,0,2.3700163322587525e-4,0,0,0,0,0,6.88802274013007,0.04302133103225799,3.65,284,319,0.931324616903,163.212267,0.060391342011,58.1342352505871,13.843355444272547,35,1.2666430047600483
NLA12_KS-114,983.449897,2719.778456,58.07485,2674765.842436,7406.456706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.668728422239143,1.100385554803742,5.7,294,321,9.3528001792,983.449897,2.674765842436,202.29323318007818,25.83548129190789,27,2.5151522739130265
NLA12_KS-121,394.124203,563.973666,101.154146,222275.671465,1916.195737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0127767181072556,0.12190112367014797,1.9,322,334,1.73329024458,394.124203,0.222275671465,108.07341823476764,11.344682995723884,12,1.400433548967424
NLA12_KS-122,8997.459548,17607.510156,75.780644,158422860.356955,53209.939406,0.5081049244971221,0,0,0,0,0,0,0,0.24747564875227218,0,0.2275041702246001,0,0,0,0,0,0.01691525652600576,0,2.209038635076671,46.45062434228218,13,435,465,140.973919581,8997.459548,158.422860356955,1319.0571504558748,101.61172394859804,30,5.834962442365566
NLA12_KS-124,478.764413,882.07569,51.226746,422306.449796,2721.680206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.333609508438507,0.20081733229120283,2.3,395,407,2.65363383368,478.764413,0.42230644979599996,113.8322564823095,9.262335263976615,12,1.6704576395383615
NLA12_KS-125,1527.959469,2553.07972,45.538256,3901002.333424,8162.078378,0.1402938289685193,0,0,0,0,0,0,0,0.8597061710314807,0,0,0,0,0,0,0,0,0,9.88370255172322,1.2457100132515724,15,244,291,11.1023676526,1527.959469,3.901002333424,243.96222402476778,82.50866076829324,47,2.8060938703472895
NLA12_KS-126,147.853226,234.365032,155.431817,34651.626189,764.436518,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4918681149455155,0.026345353717259188,1.6,280,287,0.629878211259,147.853226,0.034651626189,56.20581146700109,2.9256522603875834,7,1.0947113895040228
NLA12_KS-130,263.133335,434.008944,146.435757,114202.220811,1394.284558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.016734633558334,0.07185480548301339,2.7,301,323,1.17334838667,263.133335,0.11420222081100001,82.78032803675754,11.568678423726215,22,1.2347929450464872
NLA12_KS-138,361.829318,465.362726,158.161945,168381.877605,1654.384087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6302114363905513,0.10808302826804249,4.6,382,403,1.45097512006,361.829318,0.16838187760499998,116.12772396249625,14.67615510718078,21,1.2450198667218426
NLA12_KY-101,1099.402529,2436.980613,70.038062,2679222.649298,7072.766284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.621270954319572,0.9055714638778641,25,397,454,10.4570846667,1099.402529,2.679222649298,185.79783913039404,85.05048244081064,57,3.0998760447731906
NLA12_KY-102,431.456271,1230.669855,167.13873,530980.226609,3324.252253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.61520833837784,0.2041576571217235,5.5,144,190,3.27322379222,431.456271,0.530980226609,82.94574545682565,27.31966952438793,46,2.043562528433739
NLA12_KY-103,1556.456124,1697.470575,19.66244,2642038.470902,6507.853397,0,0,0,0,0,0,0,0,0,0,6.477944363866954e-5,0,0,0,0,0,0.9999352205563613,0,16.370512181548968,0.7045611645263657,7.8,175,267,10.5898790303,1556.456124,2.642038470902,207.53265922075022,112.24252629441469,92,3.5589895804919633
NLA12_KY-104,167.964743,785.828632,1.432311,131991.504384,1907.586751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9581566753694712,0.07434819773971289,1.1,86,102,1.77834166858,167.964743,0.131991504384,47.30560494838119,4.87606052365516,16,1.8398187898537641
NLA12_KY-107,716.254238,2080.163782,74.304626,1489926.123618,5592.836039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.9273706620620823,0.5006446700696345,6.1499999999999995,266,291,7.75005365924,716.254238,1.489926123618,120.33780097724684,16.44561502976347,25,3.0898327989778904
NLA12_KY-114,12662.6111,18805.054961,54.313874,238121097.689885,62935.332123,0.20774357113818998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79225642886181,0,10.107776308283423,22.047013884975403,16,146,222,232.080710003,12662.6111,238.12109768988498,586.19913449526,202.56283137134207,76,13.943096226713303
