lake_nhdid,area,perimeter,bbox_lw_rat,SDI,dist_pole
"76155721",120000.174804688,5312.52407923497,1.601,4.326,49.8817825838818
"76156029",53244.5220947266,939.634486116359,1.386,1.149,102.359056147786
"76155503",195709.022827148,1981.45433719121,1.243,1.263,172.14053588818
"75473837",42839.9682617188,1140.7243407255,1.807,1.555,66.9980281169987
"111861611",144677.537475586,3283.78045641157,1.956,2.435,112.766308048836
"75475157",90278.2375488281,2224.65359806357,4.043,2.089,72.6313214245379
"111861517",443232.729614258,3797.78212847494,1.524,1.609,214.855657065486
"76155587",80249.6408691406,1581.93601513332,1.209,1.575,106.476335191471
"68839279",62925.4453125,1087.98054508076,1.498,1.223,100.411567092738
"75475161",383386.190307617,3270.34794983796,1.600,1.490,194.687286979816
"76157287",965421.760742188,12395.7212081949,1.727,3.559,227.688941880902
"75474347",62732.2370605469,1078.64451058031,1.029,1.215,113.417720043947
"139261041",768038.641845703,5881.93558043519,1.689,1.893,318.51566623917
"68839243",159855.206542969,2116.27364463193,1.669,1.493,124.303952657058
"68839245",125011.217407227,1586.92351484575,1.663,1.266,161.557846208939
"139260728",66496.8023681641,1216.84333810126,2.654,1.331,94.695963984206
"68838995",209347.315917969,2450.20573327883,1.463,1.511,180.935467050244
"110734675",121351.478271484,1601.47867862057,1.206,1.297,131.698330001273
"110734465",1449928.09887695,13429.9708598895,2.298,3.146,255.139106499572
"75472995",92209.5539550781,1393.84838694471,2.207,1.295,114.863594288071
"76156081",256197.309204102,3777.72118593566,2.300,2.105,120.212361078756
"75475771",51325.7088623047,986.703207128476,1.525,1.229,102.375132929615
"75475759",40187.6374511719,766.578275226363,1.384,1.079,89.1374002897465
"75475685",69731.0147705078,1225.29444666379,1.996,1.309,96.3778679425743
"75473423",60443.2451171875,1171.92323532898,1.099,1.345,85.4530035563888
"75475623",54131.783203125,1217.08039632016,1.235,1.476,84.582305859365
"75475173",101893.83581543,1284.03823737678,1.130,1.135,143.786587039737
"110735633",191225.774291992,3936.98672834298,1.976,2.540,131.615562845171
"75475311",70984.2185058594,1070.23884762842,1.501,1.133,121.553923450326
"75475261",115013.106323242,1472.02642744617,1.820,1.224,128.665381101686
"75475529",737218.556030273,5525.61267258037,2.396,1.815,252.481635068685
"139259987",142325.786865234,1637.14672193948,2.012,1.224,157.489529354823
"76156057",118990.422973633,1332.0622643029,1.736,1.089,150.008738607411
"75475627",45340.6307373047,763.741763674386,1.080,1.012,113.164822353454
"76156063",65257.3032226563,1698.02823609484,1.495,1.875,77.5913092621672
"110735851",76507.7724609375,1148.19107257938,1.511,1.171,113.693651796675
"110734323",155123.804199219,2518.16765345783,2.459,1.804,113.535022984721
"75475979",201138.20703125,3479.00471095455,1.089,2.188,142.471885529032
"139260682",48207.6424560547,916.071714964679,2.602,1.177,74.1513845148389
"152512199",121187.946899414,1852.50758174441,2.701,1.501,106.643899909289
"152512215",204184.96862793,2824.89141928739,2.587,1.764,120.657559646911
"139259961",53128.3188476563,1075.43739967829,1.686,1.316,92.1971403921898
"139259002",127562.05847168,2049.64646029514,2.108,1.619,122.202053603735
"152512559",155872.360107422,2210.93037724791,2.083,1.580,137.459149391049
"151959760",203782.563476563,2281.43148813396,2.268,1.426,163.02176172067
"151959696",75145.8264160156,1345.54041582061,1.677,1.385,117.828249200559
"152512555",1104992.2388916,10539.6823107912,1.943,2.828,187.364387657446
"152512525",137409.061035156,1530.11845242456,1.137,1.164,174.309625090878
"92131178",170394.080566406,2147.26672770609,2.441,1.467,132.496133921571
"92131364",120002.490478516,1652.30174109542,1.489,1.346,160.599559119426
"120018199",279968.602050781,2314.25706776496,1.454,1.234,217.268997928834
"113236209",261224.769897461,1840.83188727604,1.121,1.016,264.601149913512
"155445197",20299317.2885742,45011.4519158429,3.675,2.818,1254.2106601806
"155444668",2280348.57763672,6191.0225888681,1.134,1.157,641.543184175199
"155444215",1872542.36279297,6776.0107192658,1.190,1.397,536.246732751348
"76157357",585996.194946289,15775.7462303896,1.674,5.814,93.9700925153618
"111860033",1098725.70336914,7183.77777293465,3.124,1.933,281.97476503685
"75473137",1781046.21801758,19956.084614467,1.015,4.218,226.952659092463
"76156613",513294.315795898,8769.05922166443,5.122,3.453,127.033313313725
"75476059",1241969.81713867,12256.8518133193,2.626,3.103,285.591253779108
"113235787",1821595.73291016,17243.2007664678,1.808,3.604,209.316595816532
"155444366",897345.196411133,4654.97109953005,2.547,1.386,294.206242316136
"155444017",271587.475708008,4168.30848446957,1.291,2.256,136.827596454895
"155444113",218938.484130859,5744.68099131506,1.037,3.463,79.0975794355657
"155442993",41098.1661376953,744.494090286781,1.375,1.036,96.9547792215559
"155443466",78252.220703125,2338.94510509774,4.838,2.359,67.9568907431215
"155445150",88813.9968261719,1498.02677007226,2.177,1.418,111.454647674598
"155442657",140581.316040039,1508.11458347084,1.035,1.135,181.196112338781
"155442881",55876.6608886719,955.56743909383,1.681,1.140,87.6248790964269
"155442888",483180.052001953,3290.37814246579,2.497,1.335,224.941322161461
"157355523",103787.216186523,1416.63041319588,1.629,1.240,135.009017297633
"75661045",47275.8416748047,835.160553258176,1.289,1.084,99.499739547834
"75659957",91575.7866210938,2314.29382782147,2.392,2.157,100.568029139919
"155442475",174987.665283203,1610.07864879937,1.188,1.086,182.839269469979
"155444957",351427.820556641,3496.97437809138,1.869,1.664,188.699229424408
"75655979",296624.918823242,2113.965200338,1.061,1.095,249.003990791147
"75655647",225426.591186523,2131.35606463536,1.331,1.266,144.011006602497
"157355339",43303.9802246094,1108.71414850501,2.405,1.503,76.105006261898
"75661697",306147.651123047,2748.3478491039,1.546,1.401,184.2813790894
"75658723",56464.2366943359,993.061123246354,1.446,1.179,99.5270725924812
"75658457",53223.4017333984,1384.70720784874,4.278,1.693,67.7625641325341
"75659827",122851.193603516,1546.36433314761,1.560,1.245,140.959502397968
"75659569",66518.6761474609,1424.76350558919,2.257,1.558,102.367638308658
"75657023",148648.317626953,2082.967792541,2.842,1.524,103.49302984
"75653613",130700.059204102,1841.17171000007,1.142,1.437,127.094250706799
"155443213",80647.7293701172,3627.45427478298,1.409,3.603,37.409124415018
"75653585",86923.0211181641,1359.20083987538,1.620,1.301,114.182596385404
"75654031",41763.1451416016,758.941670267147,1.012,1.048,106.060367508003
"75473611",91720.5048828125,1788.48924408225,3.901,1.666,97.6034489691305
"75473409",42332.6466064453,857.4735037447,1.605,1.176,94.6756262890597
"75473085",79407.4841308594,1149.97702357096,1.056,1.151,123.392083583419
"155445195",102067.287963867,1650.97912650782,1.761,1.458,153.411811731017
"75652103",95758.3605957031,1244.53756294283,1.796,1.135,127.605930581359
"75473481",260509.911499023,2682.33797690889,1.238,1.483,164.207324770071
"75473051",183555.804199219,2328.91005413806,1.699,1.533,145.474008881528
"75652221",166381.861328125,1973.02473700244,1.519,1.365,171.046460622825
"75652291",305238.433105469,2811.34047835292,2.554,1.435,198.428994019589
"75652441",267848.805664063,3360.21476890961,1.970,1.832,168.922224534308
"111860009",312693.11730957,2734.68754391744,1.955,1.380,204.160166615199
"75652321",41911.9261474609,792.100052944325,1.574,1.091,89.4833911570389
"75651829",96372.2280273438,1195.97743385329,1.568,1.087,140.960842606768
"75651931",434458.609741211,3727.1477392807,1.869,1.595,211.645852113663
"111860119",964268.143554688,7712.00421354027,3.254,2.215,286.997640210872
"75654747",41324.5262451172,739.266745015976,1.149,1.026,101.419719193367
"75652815",45993.5363769531,1244.93555416079,2.170,1.638,65.2179755191406
"75652143",660762.415405273,4218.97853036588,1.571,1.464,337.433805857597
"75651893",49844.8936767578,1173.23069333581,1.194,1.482,79.2902033820166
"75653171",51494.0433349609,1517.03919212421,2.440,1.886,60.5063999722229
"75652933",141498.496582031,2207.65386935976,1.740,1.656,141.766357909764
"75652585",61325.9851074219,2029.86562739995,3.357,2.312,77.3924169749007
"75651849",726888.609985352,3485.17911890425,1.444,1.153,350.054789703496
"75651637",58618.9036865234,1092.94550395483,1.222,1.273,102.821899949271
"75653667",254675.885253906,3210.3168945457,1.887,1.795,151.296583123061
"75652929",50341.7205810547,1813.59957718828,1.802,2.280,53.009627939998
"75652829",621023.103637695,3932.89658720215,1.492,1.408,329.226332777434
"75653759",80649.4256591797,1461.15298863334,2.283,1.451,112.912970251913
"75652755",153484.239501953,2933.32201861727,2.678,2.112,141.644399383512
"75652089",58843.2446289063,1011.75377708426,1.510,1.177,106.84567001059
"75655521",109531.391967773,1379.37707620838,1.215,1.176,147.108416204661
"68838553",153749.61730957,1926.89755363854,2.645,1.386,124.555692836344
"68840439",81553.8193359375,1103.55542478232,1.358,1.090,136.841459118368
"76155749",152183.711791992,3108.9540932632,1.074,2.248,149.851618949108
"75655457",350827.098632813,3238.19884503162,3.189,1.542,188.041591025723
"68839095",1499199.7479248,6145.271327609,1.557,1.416,509.088090721192
"68838533",48727.2028808594,843.732545718128,1.154,1.078,105.432538232863
"75473691",1113871.65270996,7568.6420581342,2.385,2.023,262.076946314713
"76155461",67617.0180664063,1088.12098074186,2.200,1.180,97.4805884430147
"75474383",56887.2216796875,3063.98904392341,3.698,3.624,40.8740543174519
"68838261",48760.8170166016,849.213376053294,1.029,1.085,102.953877762452
"68839359",157025.764282227,1634.83246593846,1.078,1.164,179.432566170056
"68838389",46047.0440673828,959.240677033734,2.193,1.261,75.336724883297
"75653993",85905.4006347656,1460.21855071405,1.469,1.405,117.232104208519
"68838369",360973.420898438,3235.3232789746,2.467,1.519,177.190155911129
"68838359",149771.072021484,1865.88650743966,2.081,1.360,134.844842044092
"75473453",582780.534790039,3914.71546149873,1.219,1.447,239.316334190434
"75474551",295622.767578125,7669.47290342704,2.787,3.979,134.415844810894
"111861787",164865.951782227,2048.82245897894,1.124,1.423,114.282931459629
"111861431",59381.3970947266,938.780645363592,1.162,1.087,113.166825648814
"75475521",69264.7946777344,1457.92039970601,1.615,1.563,99.7963320795309
"68839135",87952.3895263672,1292.92265064341,2.220,1.230,102.909890092074
"76155063",65585.1514892578,928.439930064416,1.048,1.023,128.394242897826
"111861717",47243.2711181641,900.994497039282,1.511,1.169,93.2075671553909
"155712363",61769.5544433594,1700.5373379579,4.073,1.930,64.1787330710671
"68838867",86551.2576904297,1184.90493142565,1.382,1.136,125.91020963271
"75473581",203904.213500977,2338.97695195487,1.927,1.461,206.523299864752
"111861725",59952.9091796875,1454.40499324051,3.295,1.676,81.1690659104507
"75474227",223127.373046875,2435.31219530805,1.568,1.454,162.352450898053
"68838625",188530.825561523,2841.83954465118,1.902,1.846,120.61221745015
"76156143",69448.138671875,1145.79309030667,1.914,1.227,102.921469024131
"75473445",462730.236938477,5632.35498613077,2.315,2.336,191.93659898629
"76156561",68244.8428955078,2069.08293231364,1.222,2.234,67.084962090321
"75473959",146926.939086914,2427.15629431678,1.231,1.786,152.638198882945
"76156393",110777.24621582,1856.29580588376,1.310,1.573,112.440863552788
"75475199",1072358.29846191,10666.5309024518,1.996,2.906,384.683453394078
"68839177",126657.787353516,1487.98351836031,1.307,1.179,156.362780626836
"68839179",61013.8885498047,1059.2129527736,2.620,1.210,82.1371881174711
"111861841",204118.783325195,2187.26392559095,1.715,1.366,172.341345419875
"76156433",59065.0960693359,2036.92238375257,1.657,2.364,85.8868198805055
"110736651",1063977.56481934,8232.29466044724,2.010,2.251,297.975588223786
"68838973",55067.7740478516,1206.81890558383,1.422,1.451,88.798718593249
"76156131",60488.7989501953,996.959453558782,1.258,1.143,104.663541902357
"110734749",540533.404418945,4305.9123869855,1.012,1.652,287.729158667185
"75473171",309117.326049805,4005.4088953855,2.257,2.032,131.833341575505
"110736461",566309.379760742,5466.96351279702,1.852,2.049,188.616363945315
"110734727",94541.4211425781,1837.71452690616,1.296,1.686,114.906610696636
"75475405",46538.5526123047,1117.00056876796,2.276,1.461,71.4602300062561
"75475655",62916.0550537109,1018.21567862469,1.750,1.145,102.638828962306
"75475147",125523.709350586,1784.02007977947,1.690,1.420,118.227707754164
"110736373",965624.685668945,4873.79167637355,1.198,1.399,406.019686733903
"110735659",1000558.37658691,8238.90668275796,3.321,2.324,284.988741098268
"110734471",269419.215576172,3062.43957944008,1.170,1.664,157.988462355998
"110735525",94313.7774658203,1378.15469358245,2.014,1.266,108.788348117003
"110735823",99075.5357666016,1600.70945822232,1.218,1.435,106.616652281597
"110734451",122887.856567383,2178.57756539111,3.044,1.753,137.878408805991
"110734413",104198.607666016,1678.05828861152,1.397,1.466,111.368946807675
"157143118",201406.532714844,9216.33881728665,2.167,5.793,71.9871177208068
"139260790",91289.9619140625,1953.20854977604,1.572,1.824,79.9455363793593
"75475207",163422.775390625,1921.00521118274,2.310,1.341,144.067085250051
"75472941",350893.654907227,3191.34534703612,1.435,1.520,248.57335764718
{B4D113D0-A6FC-4530-BB18-24E9DCC33B7C},63611.5201416016,1097.99795989677,1.652,1.228,91.4247285962742
"75475289",112640.142456055,2027.88742704254,1.091,1.704,121.781349964621
"139260738",63705.8253173828,1057.88783349686,2.068,1.182,96.3176685318662
"76156361",292377.190795898,3304.63309618745,2.698,1.724,179.049072350289
"152512231",113158.811767578,2265.32416944479,2.160,1.900,97.1874265167275
"152512554",52216.5933837891,966.335869855814,1.614,1.193,101.268465853132
"152512549",307778.100219727,2622.26252317112,1.862,1.333,220.201002855392
"152512544",364811.431396484,5972.63021571195,4.565,2.790,124.421935912143
"151959568",380415.588378906,7446.33779536182,6.050,3.406,139.714070610587
"152512515",365347.692016602,3366.04661272069,1.843,1.571,181.15734333873
"151959479",116930.415283203,1631.06754866048,2.663,1.346,111.53021414342
"113236109",162072.823120117,2057.24933752824,3.410,1.442,115.778539248697
"113235873",113485.444335938,1482.88034872003,1.051,1.242,136.095505614607
"92131144",362520.204467773,2553.37218134878,1.070,1.196,292.266470505034
"92131134",118442.847167969,1376.70923218627,1.811,1.128,138.901298442297
"113235973",601935.524780273,5011.03649317885,1.687,1.822,227.788866428197
"113236173",682801.92175293,6332.56356714725,1.859,2.162,214.70035112402
"113236061",243625.461303711,2465.14697344026,1.887,1.409,155.037502116275
"75661587",18334159.8085938,32566.0007710362,1.044,2.146,1671.32015863783
"75651431",4846203.71057129,24494.3932097679,1.869,3.139,615.622972398383
"75655853",468547.986328125,6638.72877879467,4.835,2.736,183.118661393417
"75654309",801028.508789063,9658.29276320632,2.053,3.044,229.871978737599
"68838391",1948806.27844238,25179.713103992,2.039,5.088,235.066475893383
"68840153",1219722.18432617,5274.9314957979,1.699,1.347,435.298992752411
"111861635",4054186.60302734,10083.4820921338,2.217,1.413,628.293977848496
"111861257",2144473.82092285,7117.76611657341,2.114,1.371,513.664397112529
"110735039",3273803.35131836,12368.7596246348,2.629,1.928,606.435219941425
"76156475",9890357.25732422,22863.4606358278,1.958,2.051,986.786985315375
"155443778",110777.830200195,2203.13384206105,2.689,1.867,116.02745702368
"155443646",165818.442504883,1792.03060470851,2.362,1.241,160.085410031151
"155444173",45755.0257568359,779.417266968827,1.011,1.028,114.343926960087
"155445161",194417.47668457,1924.85649844103,1.383,1.231,175.31652516399
"155444951",690928.905761719,11169.6289400446,2.829,3.791,201.613710322886
"155443889",55140.9881591797,864.456318954488,1.092,1.038,115.041688816298
"155443922",288242.076293945,3235.47424526671,1.054,1.700,159.092567578334
"155443910",98194.2365722656,1249.15499371381,1.602,1.125,127.955099433022
"155442266",242649.092041016,2979.07582915285,1.272,1.706,168.221168107426
"155442241",97766.8725585938,1157.39297688363,1.240,1.044,152.78654546141
"75657045",51841.9376220703,874.716596447365,1.415,1.084,100.061001363251
"75655401",150661.580078125,1569.21923872309,1.177,1.140,187.289396053438
"75658019",67651.4780273438,1208.57344112109,1.292,1.311,95.8264734184597
"75656475",73233.5467529297,2184.56110801492,3.252,2.277,71.9918115825287
"155445167",108920.954956055,2191.29194639318,3.906,1.873,102.104718285856
"155442517",41483.8483886719,1040.93177341764,3.317,1.442,57.3543656573399
"75661421",61455.5186767578,1275.75427216304,1.415,1.452,81.9192413715991
"75661683",473701.553833008,6946.81837871437,4.757,2.847,186.841324999946
"75654789",81318.2485351563,1221.14889312981,1.666,1.208,103.945126826448
"155442484",168360.173706055,1603.42999270835,1.482,1.102,176.420383199282
"75661591",76207.556640625,1372.49853369106,1.434,1.403,113.586384843192
"75660237",51987.9340820313,1388.48746707431,1.037,1.718,65.7898183590585
"75660235",56626.6579589844,943.359984759664,1.010,1.118,110.612343744554
"70337337",42109.6313476563,911.764835831843,1.892,1.253,78.5624255772805
"75661225",563061.56628418,4148.20110551384,2.736,1.559,218.005692511895
"75660973",134752.569580078,1704.7024790516,1.870,1.310,151.585306780461
"75658409",127254.518066406,1593.81297934344,1.793,1.260,140.024637216953
"75660403",67248.8811035156,1375.76014508875,2.511,1.497,97.9154255594992
"75661095",375842.021240234,3294.95986313573,1.869,1.516,190.412053220026
"75658257",286527.583862305,2006.04446982733,1.514,1.057,239.72310557604
"75661441",50111.4361572266,2274.99295279705,3.505,2.867,51.6593693346551
"75657367",459048.369262695,4224.95485884205,1.633,1.759,202.856357987793
"75660775",64614.1232910156,1606.27153737294,1.535,1.783,84.4148271017072
"75659795",178471.209716797,1896.64110503497,1.873,1.266,166.554489521009
"75651633",221343.737182617,3621.49588455408,2.545,2.171,156.366305692177
"75652261",255580.396728516,3598.63917944981,2.882,2.008,156.272664679429
"75652175",41002.2230224609,764.376711018942,1.189,1.065,96.3926377476287
"75653121",44477.9028320313,806.42852313106,1.204,1.079,104.814040453655
"75652227",54111.2318115234,993.773187267313,1.513,1.205,94.5632514509449
"75658297",67670.4104003906,1583.69795796418,2.618,1.717,67.0023823694217
"75655651",40111.3452148438,767.030355325698,1.391,1.080,89.917989545105
"75653013",60420.9815673828,957.48696937745,1.582,1.099,106.722326124913
"155443932",251845.983398438,2250.47457549873,1.754,1.265,199.591710709323
"75651437",299484.304443359,3469.01729907219,2.697,1.788,194.185306120263
"75653681",78616.9946289063,1081.38142018305,1.261,1.088,126.827795226338
"75651811",312213.602416992,3489.21641709395,1.944,1.762,197.707782467481
"75473343",192838.323486328,2809.13415923662,2.827,1.805,157.354773857216
"155443571",176625.389404297,2391.58035041552,1.349,1.605,128.279789830921
"75652939",132282.177124023,1582.6739030622,1.303,1.228,141.696702108543
"75652389",284350.72253418,3047.52864866464,3.032,1.612,163.569124184455
"75652275",91214.7902832031,1105.62730943935,1.248,1.033,144.0750651512
"75473449",41794.6839599609,813.140303029282,1.835,1.122,81.7554858784039
"75658073",730740.963989258,9234.03763797699,2.646,3.047,219.441983853165
"75652093",1438407.32019043,7549.26506059076,1.463,1.776,500.983446228532
"75653117",463150.27734375,4003.73011447153,1.625,1.660,206.273874677062
"75652971",82656.974609375,1355.98722939504,1.770,1.330,96.4426566800848
"111860081",492718.19128418,4396.28816528256,2.614,1.767,222.595539916717
"155443521",62583.4897460938,2498.0554910053,2.605,2.817,45.5776832536201
"75654225",50140.4602050781,847.581365489322,1.160,1.068,110.469098874428
"111861667",78616.8760986328,1351.34092322129,2.015,1.360,110.607351843884
"75651743",74863.9509277344,1819.50780834586,2.260,1.876,95.832550618467
"75474259",61960.2120361328,1104.10570623178,2.931,1.251,80.1999393293733
"76155853",53243.9821777344,1649.26336262968,1.299,2.016,67.5652390934447
"111859913",138434.449707031,2952.05368933811,1.755,2.238,109.648648154065
"76155675",878663.735229492,4656.99511406813,1.870,1.401,348.405578990089
"155442347",180117.995727539,3284.00932853056,1.115,2.183,110.813831158731
"111861377",407510.187988281,3284.38105601226,1.475,1.451,253.035279773121
"75652013",91331.2944335938,1344.51721716165,1.292,1.255,111.60009017765
"75653247",59707.1789550781,969.571820289177,1.824,1.119,99.6104320060375
"68838077",193176.732543945,2330.78203068373,1.782,1.496,142.762950695357
"75659079",74070.5241699219,2470.79639491402,1.594,2.561,56.4619498736311
"68840415",76992.6234130859,1210.23528828045,2.239,1.230,99.871224836126
"68838857",57961.8391113281,948.017796030031,1.229,1.111,101.552620782051
"68838115",377158.241088867,3230.02378846033,2.129,1.484,262.081313637991
"75655589",879194.834594727,3469.04880220624,1.018,1.044,486.093461105578
"68838519",204395.299926758,2833.0695464386,1.193,1.768,168.903808104546
"75474993",253281.9453125,2501.6593239579,1.801,1.402,157.667395227859
"75653877",736834.929931641,6661.53889046239,2.868,2.189,218.271364831889
"75653517",47566.8039550781,959.065399248421,2.561,1.240,76.299000468813
"68838259",102624.15625,1948.85997802544,1.028,1.716,92.3836169681675
"68838939",98180.2928466797,1607.48205472431,3.520,1.447,91.1872242728125
"155442364",67545.7307128906,1908.57576934026,3.170,2.072,73.5940930633781
"68838815",52981.1511230469,1089.7520891692,1.259,1.336,111.721780080692
"75653825",430635.263183594,3463.78636833849,1.390,1.489,282.972559076097
"68838701",111779.95703125,1713.19708355787,1.269,1.446,103.202329029656
"75474635",61546.7291259766,937.455899932908,1.654,1.066,104.483332526064
"68838403",58071.8167724609,1252.78482036488,1.132,1.467,91.7701516624679
"68838385",302994.068481445,2705.99061715407,1.118,1.387,212.861645694247
"68840361",130412.360595703,1817.94054280509,1.488,1.420,125.795893480494
"68839413",158681.153686523,2021.85788478628,2.039,1.432,134.452766303461
"75655515",661097.014038086,5767.66480461517,1.815,2.001,245.498104743634
"75474731",1126288.03686523,9217.84180513648,1.872,2.450,304.248675104907
"111861351",608758.234985352,4512.93322214869,1.942,1.632,255.487867738879
"76154977",88586.7528076172,1526.41939902711,1.105,1.447,113.436571792968
"68838813",419884.12878418,6939.05356405033,1.822,3.021,127.189045152298
"76155963",62349.3204345703,1261.8213056989,1.267,1.426,89.0842959930866
"68839063",47570.0198974609,878.912819067905,1.654,1.137,77.2441329815574
"75473827",100540.776367188,1630.28691621948,1.732,1.450,107.016278870376
"111861201",211246.12487793,2742.08012330121,3.193,1.683,142.879340990951
"155712106",105040.737915039,1220.81195412087,1.210,1.063,160.940987923573
"68840129",78349.7397460938,1303.4156405048,1.984,1.314,98.2167397829133
"68839193",103920.505371094,1292.66316922434,1.033,1.131,164.562528694222
"75475421",43885.3586425781,1184.67412643298,1.772,1.595,81.1274364991528
"68839235",78221.1520996094,1200.28345386255,1.834,1.211,107.976443447861
"75474625",46717.9865722656,1153.57404346135,2.524,1.506,78.8494523351288
"68840191",50824.1124267578,1005.34165609158,2.113,1.258,93.1875130332699
"68839013",65089.9339599609,945.362793031998,1.258,1.045,122.336069084707
"68838717",321121.513916016,2386.07575728276,1.742,1.188,220.61273587783
"68839951",81910.953125,1400.9732495574,1.562,1.381,109.462075822716
"110736621",59764.564453125,1012.49688120225,1.270,1.168,106.598480657826
"110736469",48720.1688232422,954.08247682752,2.417,1.219,83.9698175184339
"76156873",72722.3211669922,1084.56913760369,1.385,1.135,110.222196415241
"76156827",208500.380004883,2642.237197823,1.089,1.632,137.692070260654
"75475617",46547.6878662109,844.1892740799,1.065,1.104,108.025369299966
"75473495",524532.392211914,4352.13295278358,2.411,1.695,190.423334319695
"76156907",46840.4432373047,1199.97176971604,1.286,1.564,67.5919818537707
"75475761",63213.8211669922,1667.22765952722,2.236,1.871,78.2403376435365
"76156141",280159.841186523,2347.30935148163,1.610,1.251,195.501749836906
"75474515",96282.453125,1354.96239500811,2.610,1.232,108.832752057227
"76156299",57209.8533935547,1247.63586678324,2.058,1.471,96.9957397758835
"75473539",223808.467529297,2098.75965880915,1.807,1.251,175.19322528219
"76156425",198859.385253906,1746.58105075624,1.438,1.105,189.315753350237
"110735863",204277.471679688,3059.17465159532,1.441,1.909,128.95417126443
"75475937",377321.197631836,5753.693496317,1.680,2.642,156.492734822651
"75475433",184441.470214844,3641.6430454384,2.293,2.392,129.17095531028
"157143244",40805.9482421875,1324.17156765127,1.669,1.849,54.5393408414951
"76156339",92448.8500976563,1322.17347504694,2.710,1.227,103.087429290432
"75475983",68723.1925048828,1686.29966609372,1.421,1.815,83.0544888852305
"139260559",83221.9622802734,1819.23457120269,1.262,1.779,74.3377886974166
"75475113",77234.3100585938,1243.03904637639,1.612,1.262,116.073195442785
{4F4AED7B-1AB2-4376-A801-33B491FB4AA8},111260.009277344,1533.84485738102,1.032,1.297,126.133114151516
"139258892",169366.502197266,2034.88231381397,2.150,1.395,149.800744270187
"75474775",95314.5126953125,1320.76291995209,1.264,1.207,134.085427515567
"152512223",131873.859985352,1832.13191165432,1.611,1.423,124.451044974517
"155413318",276449.353637695,2819.52075358481,1.194,1.513,169.835951323889
"139260146",194044.711425781,1755.76365987098,1.140,1.124,190.512849870587
"75474379",560862.408935547,6892.49726529703,1.194,2.596,170.798034335387
"152512542",230388.392822266,4209.9694470779,2.206,2.474,102.779210197687
"152512532",789267.964477539,7728.80115526193,1.247,2.454,195.638406840252
"152512328",119820.670288086,2941.39913443183,5.677,2.397,77.2265527824918
"152512551",112889.603393555,1765.06273458344,2.711,1.482,114.697061410956
"151959502",81453.2078857422,1471.845831782,1.054,1.455,119.083611300082
"152512506",45798.9415283203,930.027382164122,1.827,1.226,74.2781019248992
"152512516",46435.2082519531,1307.86898439221,1.538,1.712,61.2179241556335
"113236931",396576.750976563,4637.99702361591,1.904,2.078,189.360032269535
"92131222",298318.054199219,3364.32339290483,2.133,1.738,146.420988281152
"113236157",55630.0638427734,889.880565570421,1.010,1.064,109.27526758433
"113235957",226900.659790039,2132.16385071878,2.277,1.263,186.330837454007
"113236019",52274.6044921875,1295.09131954322,2.334,1.598,99.1974866709578
"113236161",57064.2994384766,1501.08486773001,2.642,1.773,90.1784922927286
"113236113",296634.266723633,2729.72759065978,1.676,1.414,203.308114066062
"113236057",199097.483276367,2513.6234754043,1.164,1.589,119.084140367528
"113236507",103281.468383789,2310.70290117937,2.215,2.028,91.2139616400649
"155442477",504781.406738281,9244.04669825361,6.560,3.670,141.338923883436
"75660801",4697188.97094727,25939.1014468044,1.069,3.376,864.054806007056
"157143598",4859627.83337402,21118.9108323224,2.620,2.702,469.727746210689
"75651365",1238601.7590332,13198.8654239974,3.849,3.346,216.038017973058
"75656197",517916.882446289,8977.57157768179,1.517,3.519,182.387747627303
"75654673",25173115.814209,29757.334576043,1.925,1.673,1453.78826650296
"75473225",3399152.10266113,11205.4671306102,2.163,1.715,560.251455458856
"111861285",4382020.07189941,16774.9790024448,3.234,2.261,713.031525619585
"110734709",1892868.8359375,9416.41998529837,1.481,1.931,426.876660896248
"68840331",1805119.23034668,11499.2175107055,2.152,2.414,359.099031963019
"155413451",1700735.60461426,9812.73119459792,1.081,2.123,367.194385443786
"151959463",3499693.23388672,10333.3227609846,1.125,1.558,641.856759419653
"110735975",450843.098266602,4611.78376758326,2.676,1.938,168.42795537926
"75473665",3003910.4876709,9207.44482099611,1.432,1.499,677.493432660441
"152512528",1861875.07971191,9470.07574828931,2.371,1.958,402.49280009442
"152512637",2808094.10778809,98611.3252777799,7.267,16.600,274.641739690612
"155444180",229115.890380859,1895.4281181088,1.276,1.117,216.07191076022
"155442424",163851.891723633,6334.70573706056,4.073,4.415,82.2581883508454
"155444860",761063.982055664,6779.90362353185,1.341,2.192,243.164659811665
"155444769",117565.083984375,1327.76185766053,1.338,1.092,165.242828489341
"155444593",78848.5375976563,1191.57143016362,2.638,1.197,93.2770864150931
"75658343",53479.6354980469,1184.81893689295,1.601,1.445,74.7166133934613
"155445171",73560.8819580078,1031.57104175794,1.399,1.073,122.210781181048
"155445144",62221.6573486328,1150.01568806383,2.559,1.301,77.3930758193008
"75655491",41117.8023681641,969.184249892686,2.420,1.348,73.8691845667226
"155443868",69388.9796142578,1086.67241544035,1.748,1.164,104.666386148078
"155443103",611221.633789063,3231.42445228449,1.220,1.166,328.70666406808
"75657389",166919.99597168,1861.47560554882,1.011,1.285,166.43632996581
"75657359",67767.5364990234,1038.83082364044,1.574,1.126,102.80766196638
"75654125",388317.411865234,2414.21456798676,1.201,1.093,302.31338667763
"155443832",327307.377563477,2949.06546742153,2.337,1.454,173.309847349869
