OBJECTID,lagoslakei,area,perimeter,SDI,bbox_lw_rat,dist_pole
209150,"127422",73381.6285705566,1685.51409215496,1.755,2.434,72.7431920863807
217214,"140858",132118.631393433,1779.68419780399,1.381,1.306,134.795120808895
217272,"96038",547038.104858398,5044.54577137535,1.924,3.467,194.672141259929
215865,"41102",90891.2027893066,1679.18551711106,1.571,1.589,93.0816083119406
210425,"78385",84669.5930480957,1765.75003723189,1.712,1.735,102.377037842664
209053,"59728",595019.103088379,3851.7043216118,1.409,1.588,267.672162213078
211303,"63912",594338.316101074,3819.58755030979,1.398,2.400,264.21020692805
211799,"70083",140259.456420898,1883.21066943022,1.418,1.703,128.906396049361
213163,"80504",149682.940155029,1604.21197948893,1.170,1.103,169.962365198078
214475,"25359",201597.171691895,2344.05617863444,1.473,1.225,178.745626048515
214460,"45249",109648.622497559,1498.96216716188,1.277,1.468,153.538045049073
214448,"125088",374504.664794922,3983.44791723976,1.836,2.463,244.845787154895
214474,"63868",85697.7801513672,1373.75032203641,1.324,2.725,106.198131155322
215399,"72025",1506708.87341309,11005.2258656425,2.529,3.106,266.561016897326
217263,"116623",247722.84677124,4509.7836468274,2.556,2.176,128.326421158894
213142,"3903",417649.977905273,5839.12813042188,2.549,1.380,156.693578347373
211769,"106301",132539.454437256,1582.99825380686,1.227,1.338,178.204939278231
209027,"100108",2400818.60598755,8273.93185072331,1.506,1.789,534.470927403496
209090,"115574",657389.989044189,5002.58075719753,1.741,3.284,223.474625413897
214541,"113432",447204.000488281,3343.30059808484,1.410,2.376,217.05157298322
213205,"84699",769280.213531494,3547.05462929298,1.141,1.450,366.038734033556
208997,"9953",553539.794555664,6251.29553072276,2.370,3.139,228.969021986542
210271,"75165",558309.893264771,2973.1842840994,1.122,1.904,292.410487008055
207874,"71078",35271.7038879395,696.476670500467,1.046,1.034,89.4000187937605
215979,"9938",72323.7087097168,1344.02591566521,1.410,1.558,100.229824160665
210402,"135757",48050.3572692871,1198.94279791466,1.543,1.828,71.7219256155667
213256,"67014",49976.3028564453,918.00713690981,1.158,1.103,102.651662999916
214473,"1742",90872.6242675781,1659.976643337,1.553,1.407,89.8652502256425
217683,"81496",141123.851623535,2454.49764631425,1.843,1.747,107.153668659535
216251,"73024",10902.8385925293,414.422813459643,1.120,1.315,49.4391833265216
214489,"49316",28997.9815673828,903.916226565396,1.497,2.739,59.5896841821607
220857,"276097",338856.914012909,2441.1886900402,1.183,1.743,245.721005936883
226080,"113519",58320.9208374023,1092.61380188063,1.276,2.065,92.9722340873215
224829,"136624",61099.0464477539,1075.35451607503,1.227,1.595,98.4528485832862
224823,"75267",174469.814697266,1951.35252862236,1.318,2.213,144.828785636842
223470,"72123",632222.573547363,4827.71418358317,1.713,2.669,250.357861662558
225629,"14882",590690.901977539,10092.9545198835,3.705,1.630,180.816623759045
225613,"125146",165686.762634277,1642.49327899338,1.138,1.111,190.801279788971
225222,"50483",309171.409118652,2807.45899716119,1.424,2.841,159.502214870474
224374,"11795",40757.6083984375,794.723743352967,1.110,1.310,90.5078903080739
225945,"83737",1969143.64624023,22880.6519260482,4.600,3.091,345.179197526191
223792,"101232",1858873.70587158,19827.4926407231,4.102,2.673,301.498421492044
225569,"25440",435371.443786621,4077.36838202648,1.743,3.653,179.717780109247
225566,"112582",244193.283935547,2441.03111448955,1.393,2.017,196.799941932152
223840,"104301",882311.151672363,6429.78550938897,1.931,1.943,271.276914511358
225154,"70141",192043.954956055,2143.12360479956,1.380,1.149,156.693025258446
295523,"17109",158249.215644836,2206.44427162317,1.565,1.003,150.087574540605
290079,"104488",143067.827129364,2062.71909457063,1.538,1.499,124.839272603748
296515,"136414",278711.947658539,3141.58671474646,1.679,1.273,156.959007857334
295485,"123217",122042.614757538,1743.35864979457,1.408,2.504,114.741075603685
295500,"132311",180269.663978577,2389.403143375,1.588,2.381,157.061734501933
294467,"68294",170558.970741272,1981.29371514887,1.353,1.611,171.339209775377
294449,"73404",377768.112358093,4332.25662202958,1.988,2.834,188.616033022819
291195,"90209",201414.319446564,2161.75532080873,1.359,1.495,180.0371949404
291185,"97380",146979.867958069,2155.37042106052,1.586,1.103,138.935364276292
297560,"26731",137934.223861694,1601.59390307352,1.216,1.312,139.653843781227
291175,"45509",229698.479217529,2332.50089955862,1.373,2.396,158.965787952405
292224,"135421",109420.121440887,1387.76382415686,1.183,1.047,127.917777799723
292277,"22486",183149.68353653,2264.42542053404,1.493,1.078,135.507648516679
290082,"131269",553496.504981995,7152.40665316007,2.712,1.343,164.963776155006
293381,"35991",102669.338127136,1636.08757623508,1.440,1.599,111.786208040753
297564,"88137",274255.059429169,4784.85501395717,2.577,1.774,132.741267814349
297563,"134433",209462.720157623,2813.98910773839,1.734,1.527,147.633966511591
291165,"84958",159678.592834473,1819.99023400328,1.285,1.803,154.881670348286
294470,"110674",221813.920021057,3483.31899092849,2.086,1.420,122.390985739544
