NLAID,hcurv_min,hcurv_max,hcurv_median,vcurv_min,vcurv_max,vcurv_median,elev_min,elev_max,elev_median,slope_min,slope_max,slope_median,relief1000_min,relief1000_max,relief1000_median,relief500_min,relief500_max,relief500_median,relief100_min,relief100_max,relief100_median,relief50_min,relief50_max,relief50_median,dev1000_min,dev1000_max,dev1000_median,dev500_min,dev500_max,dev500_median,dev100_min,dev100_max,dev100_median,dev50_min,dev50_max,dev50_median
NLA06608-0711,-0.0011055812639426486,0.0012437373115291213,8.41840610263407e-6,-0.0018492373231824035,0.0010550282042137062,-1.3074563021856533e-4,25,60,37.00000000000001,0,21.646501541137695,3.234209803217388,10,34,17.999999999999986,7,34,14.999999999999996,1,22,5.999999999999998,0,17,2.999999999999998,-1.6711768751233367,2.7283363903986775,0.23535588643602348,-1.7828328150318373,3.272256165337303,0.23619642432525526,-2.3715783468443536,2.4250566168131797,0.07627670416211942,-2.66666666666696,2.6666666666669707,6.085648525360298e-4
NLA06608-0048,-7.44519810153887e-4,5.899635525906918e-4,1.4046701858907944e-5,-7.379727379805082e-4,8.293062820214132e-4,-2.7631725939372644e-5,87,104,94.00000000000001,0,10.060832023620605,2.4934824994562095,12,22,14.000000000000004,8,20,12,2,15,5.000000000000001,0,9,2,-2.323604362581022,2.1837251614050883,-0.1695625266813024,-2.454936850545283,3.7648276958322406,-0.046972096158727,-2.3156382109388947,2.4113959416335073,-0.04728586064177344,-2.6666666666642316,1.8490006540835848,9.138030445889421e-4
NLA06608-0608,-7.061343196768162e-4,0.0011609847832472825,4.158367658504049e-5,-9.175252568578923e-4,0.0013358487797382275,-8.492829663332252e-6,85,105,93.00000000000001,0,13.099555015563965,2.184186483272219,8,20,12.999999999999996,4,18,10,0,12,4,0,10,2,-1.5960535940636997,2.917442402866256,0.14072414863888275,-1.703423053291957,3.474916168882448,0.07679692997517407,-2.595537947480984,2.3263821192993546,-0.04719234952103689,-2.6666666666642316,2,0
NLA06608-0208,-0.0014546192628246345,8.078354360534477e-4,6.15767630182609e-6,-0.001123184024341064,7.350625081578425e-4,-9.29712343986985e-5,66,83,73,0,11.517470359802246,2.2796825689438887,7,17,11.999999999999998,5,16,9.999999999999995,0,12,5.000000000000001,0,8,2,-1.847669031875527,2.8230631223372433,0.0756201044245194,-2.029116796717007,2.988521466947189,0.07427246621859307,-1.8091086764225972,2.47703909521155,0.005434924426023837,-1.8856180831641198,2.6666666666642316,0
NLA06608-0080,-5.727146883825343e-4,6.183336990519855e-4,-3.469216648654528e-6,-5.862417470130478e-4,5.861837038220117e-4,-2.7444580295046705e-5,50,63,54.000000000000014,0,9.989087104797363,1.8543341159820557,6,20,8.999999999999998,4,14,7.000000000000002,1,10,2.999999999999999,0,8,2,-2.3602037229133948,4.741185802586393,-0.015940730867375942,-2.8525873157106294,4.859011529601697,0.07942599631699086,-3.3857629366790003,3.58792152550501,0.011296590624152114,-2.6666666666642316,2.6666666666642316,0
NLA06608-0444,-0.0013789348873577965,0.00108894399297139,-2.075414388706496e-5,-0.001107634730476125,4.726657393535945e-4,-1.351628332162792e-4,77,102,86.99999999999997,0,13.284902572631836,3.704791784286499,25,42,31.000000000000004,12,33,20.999999999999996,2,15,6.999999999999997,1,9,3.0000000000000004,-1.2914317833745643,0.6508168093999998,-0.1660536270193309,-1.994527019779889,1.2797212827574225,-0.06713523912710305,-1.8935256556104574,1.9866155075750058,0.008728388825598227,-1.5396007178389968,1.8490006540835848,0
NLA06608-0508,-5.283369717624528e-4,4.6895834226848775e-4,1.8167307013023268e-5,-3.989383154328109e-4,3.5582430222890236e-4,1.1460525348966368e-5,33,42,37.00000000000001,0,5.8639302253723145,1.451485657203553,6,12,8,4,10,5.999999999999999,0,7,3.0000000000000013,0,5,2,-2.2230818067651166,2.1192883600078924,-0.204068564387366,-2.1058588609037994,1.9671208494212995,0.1401807227642476,-2.3815236984336483,2.005552875900213,0.07531682908558401,-2,2.66666666666696,0
NLA06608-2092,-8.540790880707323e-4,0.0016140069136384345,2.385675374617209e-5,-0.001436895055125725,0.0017903469621288596,6.89766759759754e-5,26,49,34.00000000000001,0,19.217905044555664,2.9288893659120894,10,23,13.999999999999996,4,21,11.999999999999996,0,18,4.999999999999998,0,15,3.0000000000000004,-2.267009733390409,3.5251154850694704,-0.0179130760739908,-2.7190524330189345,4.026170621946958,0.10981422072935083,-2.5322687519010145,2.7013752645240383,0.11048716804229908,-2.6666666666669707,2.66666666666696,5.740879414589526e-5
NLA06608-0583,-4.12199444915266e-4,3.8844013574369167e-4,-2.4926699830946366e-5,-4.0745744470142083e-4,5.601319997297178e-4,-1.0106665244273159e-5,9,19,15.000000000000002,0,7.098143577575684,1.4266438065879952,5,27,15,3,23,6.000000000000001,0,9,2.9999999999999982,0,5,1,-1.5766575625709487,1.8743772753603913,-0.02090854042136605,-2.754831161270187,2.5436504077827196,0.17289621368246788,-2.4968819003213003,2.548649331403116,0.010047401423725885,-2.6666666666666297,2.6666666666669707,0
NLA06608-0327,-0.001015412618853904,8.14656470400824e-4,-3.3837413779425753e-6,-0.0015912829191206746,8.967305957117207e-4,-1.0087141704689348e-4,15,41,22.000000000000004,0,19.045698165893555,2.1632073267183385,8,26,17.000000000000004,4,24,13.000000000000002,0,20,4,0,15,2,-1.478449267348723,2.360943021014806,-0.28788281870669913,-3.1351925110892465,3.0288471121468628,-0.08023562697240057,-2.4493988036974956,2.8253074194890595,0.004153504472096598,-2,2,6.936060132709942e-5
NLA06608-3911,-8.038577243316505e-4,0.0012254087470434205,5.422628839426491e-5,-9.934562083454717e-4,0.0011170721982583004,-7.2931417540893986e-6,10,32,20,0,10.620837211608887,2.9808898762144356,13,38,23.000000000000007,10,33,19,1,22,6,0,12,3.0000000000000004,-2.4218186742278727,3.444260359752243,0.10879575237985907,-2.3345899463774495,2.9855451293097692,0.17572751985139703,-2.2454500218205404,2.106881002056937,0.047581849758272086,-1.924500897298752,1.849000654084161,0
NLA06608-0828,-0.0013564276054031396,8.849933895057244e-4,2.294825105896018e-5,-0.0015520789917204086,9.751926912845574e-4,3.849004283370805e-5,30,53,35.000000000000014,0,14.616874694824219,1.4444161468696397,6,26,16,3,24,7,1,17,2.999999999999999,0,12,1,-2.043904591198675,3.069467285529689,0.07639697819363869,-1.3982850199941925,2.50891425414265,0.3657985115823818,-2.5279761451930587,2.5451614288998496,0.07700324044079944,-2.66666666666696,2.66666666666696,1.1722933796953113e-4
NLA06608-1204,-0.0024655241707936095,0.003633236759492631,1.0721450041029178e-4,-0.003426271627783169,0.0037565128381452655,1.3691885159042885e-4,101,183,138.4336044436979,0,38.6961555480957,5.275258983202729,11,197,32,8,120,25.000000000000032,0,46,11.000000000000028,0,38,4.999999999999996,-2.1614644068483115,3.341309967068229,0.078192944750566,-1.987361278100074,3.68214625316222,0.2338326766346972,-2.4578196521592615,2.3265093729740975,0.14017228889797903,-2.3570226039551447,2.6130983196739486,0.04728848508092699
NLA06608-1504,-0.003937754380724798,0.004754230997617774,2.1339796859717086e-4,-0.004842676267392864,0.005057769783152131,3.107725988155008e-5,102,192,126.99999999999999,0,47.34498596191406,8.312256001032058,23,93,49.000000000000064,8,93,39.999999999999964,0,55,16,0,46,7.000000000000003,-2.129174269371201,2.93700132670402,-0.04702742099337492,-2.77753118500834,3.529293835356298,0.07844733843891252,-2.2512491904356042,3.6319772528286336,0.0781762314940454,-2.5833333333336257,2.6666666666642316,0.04775223542784006
NLA06608-0334,-5.311327765755523e-4,0.001183345333147275,3.7737316863367294e-6,-0.0017940057009700405,6.725049996959898e-4,-6.983406559090322e-5,448,477,452.00000000000017,0,26.023906707763672,1.6746265641323728,3,33,8,3,33,5,0,19,2.9999999999999973,0,17,1,-2.4691905983575944,3.174424020942033,0.1088718034878278,-2.7434122548419033,3.25131441477428,0.17290903860118179,-2.812631862670877,2.605474029231659,0.046816808718151,-2.6666666665115217,2.6666666665115217,0
NLA06608-0211,-0.00110948259489158,9.773958803262802e-4,-2.0757889902849982e-5,-0.0010894933272301464,6.094732981002533e-4,-1.4029177419144128e-4,385,408,391.00000000000006,0,18.252521514892578,2.3059444279138464,11,30,18,4,27,13.999999999999998,0,14,5,0,12,2,-1.2127636282599972,1.8273469937716074,-0.25641865999830715,-1.2054101426738861,2.516297912406539,0.023690095338781393,-2.6006147811285434,2.1868957269060667,0.07488241279344464,-2.141213516118666,2.6666666665115217,1.199233749968487e-4
NLA06608-0659,-0.0011920905293391626,7.798894108993166e-4,2.2481512504620845e-5,-0.001213106036737045,9.491496446063822e-4,-1.1620326921440278e-4,446,468,460.0000000000002,0,13.141188621520996,2.3174408981423253,6,20,12,6,18,9.999999999999998,0,13,4,0,9,2,-2.716110230143419,1.5728584963981167,-0.016032484834243972,-2.1599568246475997,1.7579988322683113,0.2887039676755445,-2.3335877266894136,2.008016202090414,0.10969230592029043,-1.8856180831640998,2,0
NLA06608-1150,-0.002650020715941316,0.0017939690821867874,4.240438799182801e-5,-0.002826409794804931,0.0013538024657465508,-2.974869264477152e-4,399,447,417,0,21.74407958984375,5.5589696812815,22,55,34.999999999999986,14,50,26.999999999999993,0,27,9.999999999999998,0,19,4,-1.7447583892694587,1.752438019658292,-0.007855657499659267,-1.5964267037956232,1.6911196533067447,0.11722179375278967,-1.5862716653388376,1.484816708658591,0.02526713119065706,-1.5396007178389803,1.637846049703261,0
NLA06608-1038,-0.0019079503314646845,0.0021497817934966862,1.0490471614129459e-4,-0.001977862009515831,0.0013855359897200473,-2.1983638780629576e-4,463,503,476.00000000000006,0,23.963924407958984,4.565694016745203,19,62,35.00000000000001,10,47,22,0,24,8,0,18,4,-1.4802004250694116,2.3193081284654746,-0.22684503187645616,-1.9028020227682363,2.989677800743764,0.04397199258212569,-1.6982843943716996,2.0668084279303987,0.05426114641177807,-1.833333333346682,1.8856180831640998,0.027418000093985383
NLA06608-1342,-0.0013400424305619629,0.001612969072489987,3.788566192071176e-5,-0.0011838946758698924,0.0016368250665617676,-2.2510356124851453e-4,442,461,450,0,21.124835968017578,3.102517875138353,9,22,14,7,21,11,0,15,5.999999999999998,0,14,2,-1.719316680920618,2.6275082765999427,0.015599458739979876,-1.775727180378414,2.9297917468905563,0.1693421603506912,-2.5014937540822686,2.1173649156881247,0.04619075124055275,-2.141213516118666,2,0
NLA06608-0634,-6.353328568956076e-4,7.205452280624378e-4,-1.8728362327734627e-6,-7.174938643647607e-4,8.921500553608364e-4,-1.0360085498000641e-4,660,679,669.9999999999999,0,11.613086700439453,2.7752640652893517,12,28,16.999999999999996,8,20,14.000000000000005,0,12,5.000000000000001,0,9,2,-1.7119564651945791,2.2718930589165045,-0.3029900774045311,-1.6390594619168855,2.1160260798399424,-0.0691979473384288,-1.7613911334788441,1.8392298462379866,0.001963034930469942,-2.6666666665115217,1.7638342074058422,0
NLA06608-0014,-0.001326819955898201,7.651621458545532e-4,2.113420554207208e-5,-0.0013708239682565702,6.437724638088525e-4,-1.7729789535253515e-4,495,511,501.00000000000006,0,10.919107437133789,2.9124209837166815,10,22,14.999999999999998,5,21,11.999999999999998,0,11,5.000000000000001,0,6,2,-2.312831918415134,2.5036159554715764,0.044954313476531116,-2.020747771693014,2.8272888192438486,0.0480222966417512,-2.0832101837255923,2.858300923589705,-0.023568591328391425,-1.8856180831640998,1.9882696935936155,0
